League,Home,Away,INC,Round,Date,Time,H_Score,A_Score,HT_H_Score,HT_A_Score,WIN,H_BET,X_BET,A_BET,WIN_BET,OVER_2.5,OVER_3.5,H_15,A_15,H_45_50,A_45_50,H_90,A_90,H_Missing_Players,A_Missing_Players,Missing_Players,H_Ball_Possession,A_Ball_Possession,H_Goal_Attempts,A_Goal_Attempts,H_Shots_on_Goal,A_Shots_on_Goal,H_Attacks,A_Attacks,H_Dangerous_Attacks,A_Dangerous_Attacks,H_Shots_off_Goal,A_Shots_off_Goal,H_Blocked_Shots,A_Blocked_Shots,H_Free_Kicks,A_Free_Kicks,H_Corner_Kicks,A_Corner_Kicks,H_Offsides,A_Offsides,H_Throw_in,A_Throw_in,H_Goalkeeper_Saves,A_Goalkeeper_Saves,H_Fouls,A_Fouls,H_Yellow_Cards,A_Yellow_Cards,Game Link,Year
premier-league,Leicester,Manchester City,"[""26' Yellow_Away - Rodri(Podcięcie)"", ""38' Yellow_Away - Laporte A.(Nadmierna ostrość)"", ""62' Goal_Away - Silva B."", ""75' Yellow_Home - Soyuncu C.(Nadmierna ostrość)""]",4,2021-09-11,16:00,0.0,1.0,0.0,0.0,Away,5.8,4.15,1.63,1.63,False,False,False,False,False,False,False,False,4.0,3.0,1.0,39%,61%,6.0,25.0,1.0,8.0,58.0,122.0,30.0,81.0,3.0,7.0,2.0,10.0,15.0,4.0,5.0,8.0,2.0,4.0,12.0,20.0,7.0,1.0,4.0,11.0,1.0,2.0,https://www.flashscore.com/match/MurCr3gq/#/match-summary/match-summary,2021
premier-league,Manchester Utd,Newcastle,"[""45+2' Goal_Home - Ronaldo C."", ""56' Goal_Away - Manquillo J.(Saint-Maximin A.)"", ""60' Yellow_Home - Pogba P.(Podcięcie)"", ""62' Goal_Home - Ronaldo C.(Shaw L.)"", ""80' Goal_Home - Fernandes B.(Pogba P.)"", ""90+2' Goal_Home - Lingard J.(Pogba P.)""]",4,2021-09-11,16:00,4.0,1.0,1.0,0.0,Home,1.21,7.4,15.5,1.21,True,True,False,False,True,False,True,False,4.0,5.0,-1.0,64%,36%,21.0,12.0,7.0,3.0,141.0,72.0,83.0,27.0,9.0,6.0,5.0,3.0,5.0,10.0,7.0,3.0,1.0,3.0,16.0,19.0,2.0,3.0,9.0,2.0,1.0,0.0,https://www.flashscore.com/match/0WtGsN8k/#/match-summary/match-summary,2021
premier-league,Southampton,West Ham,"[""13' Yellow_Home - Romeu O.(Podcięcie)"", ""71' Yellow_Away - Antonio M.(Bójka)"", ""71' Yellow_Home - Stephens J.(Bójka)"", ""73' Yellow_Away - Rice D.(Podcięcie)"", ""90+2' Yellow_Home - Salisu M.(Podcięcie)"", ""90+5' Red_Card_Away - Żółta kartka / Antonio M.(Podcięcie)"", ""90+5' Yellow_Home - Hasenhuttl R.(Poza boiskiem)""]",4,2021-09-11,16:00,0.0,0.0,0.0,0.0,Draw,3.2,3.6,2.3,3.6,False,False,False,False,False,False,False,False,4.0,1.0,3.0,42%,58%,11.0,13.0,3.0,3.0,73.0,115.0,34.0,57.0,5.0,3.0,3.0,7.0,14.0,8.0,5.0,4.0,0.0,2.0,14.0,11.0,3.0,3.0,10.0,12.0,3.0,3.0,https://www.flashscore.com/match/reWKtsOe/#/match-summary/match-summary,2021
premier-league,Watford,Wolves,"[""13' Yellow_Home - Etebo P.(Nadmierna ostrość)"", ""67' Yellow_Away - Marcal F.(Podcięcie)"", ""67' Yellow_Home - Rose D.(Podcięcie)"", ""69' Yellow_Home - Dennis E.(Podcięcie)"", ""74' Own_Away - Sierralta F.()"", ""83' Goal_Away - Hwang Hee-Chan"", ""90+2' Yellow_Away - Jimenez R.(Niesportowe zachowanie)"", ""90+5' Yellow_Away - Kilman M.(Faul)""]",4,2021-09-11,16:00,0.0,2.0,0.0,0.0,Away,3.65,3.25,2.25,2.25,False,False,False,False,False,False,False,False,3.0,3.0,0.0,44%,56%,6.0,14.0,2.0,5.0,86.0,126.0,42.0,52.0,4.0,6.0,0.0,3.0,15.0,15.0,6.0,8.0,1.0,2.0,20.0,13.0,3.0,2.0,15.0,13.0,3.0,3.0,https://www.flashscore.com/match/dbzPu1w2/#/match-summary/match-summary,2021
premier-league,Crystal Palace,Tottenham,"[""53' Yellow_Away - Tanganga J.(Niesportowe zachowanie)"", ""53' Yellow_Home - Zaha W.(Niesportowe zachowanie)"", ""58' Red_Card_Away - Żółta kartka / Tanganga J.(Podcięcie)"", ""76' Goal_Home - Zaha W.(Penalty )"", ""81' Yellow_Away - Lucas Moura(Niesportowe zachowanie)"", ""84' Goal_Home - Edouard O.(Zaha W.)"", ""89' Yellow_Home - Gallagher C.(Nadmierna ostrość)"", ""90+3' Goal_Home - Edouard O.(Gallagher C.)""]",4,2021-09-11,13:30,3.0,0.0,0.0,0.0,Home,4.4,3.4,1.92,4.4,True,False,False,False,False,False,True,False,3.0,6.0,-3.0,62%,38%,18.0,2.0,4.0,1.0,119.0,102.0,71.0,22.0,7.0,1.0,7.0,0.0,10.0,14.0,8.0,2.0,0.0,0.0,28.0,19.0,1.0,1.0,13.0,15.0,2.0,3.0,https://www.flashscore.com/match/Us7yk5GF/#/match-summary/match-summary,2021
premier-league,Wolves,Manchester Utd,"[""44' Yellow_Away - Fernandes B.(Nadmierna ostrość)"", ""80' Goal_Away - Greenwood M.(Varane R.)"", ""81' Yellow_Home - Neves R.(Niesportowe zachowanie)"", ""84' Yellow_Away - Fred(Niesportowe zachowanie)"", ""84' Yellow_Home - Saiss R.(Nadmierna ostrość)"", ""90+2' Yellow_Home - Gibbs-White M.(Przytrzymywanie)"", ""90+3' Yellow_Away - Dalot D.(Podcięcie)"", ""90+3' Yellow_Away - Pogba P.(Przytrzymywanie)""]",3,2021-08-29,17:30,0.0,1.0,0.0,0.0,Away,4.65,3.6,1.82,1.82,False,False,False,False,False,False,False,False,4.0,7.0,-3.0,44%,56%,15.0,10.0,6.0,3.0,92.0,118.0,34.0,44.0,6.0,5.0,3.0,2.0,13.0,12.0,5.0,7.0,5.0,4.0,11.0,14.0,2.0,6.0,7.0,9.0,3.0,4.0,https://www.flashscore.com/match/69LtTNgd/#/match-summary/match-summary,2021
premier-league,Burnley,Leeds,"[""19' Yellow_Home - Brownhill J.(Podcięcie)"", ""28' Yellow_Home - Barnes A.(Nadmierna ostrość)"", ""38' Yellow_Away - Phillips K.(Podcięcie)"", ""45+1' Yellow_Home - Mee B.(Nadmierna ostrość)"", ""53' Yellow_Away - Rodrigo(Podcięcie)"", ""61' Goal_Home - Wood Ch.(Lowton M.)"", ""81' Yellow_Away - Struijk P.(Podcięcie)"", ""86' Goal_Away - Bamford P."", ""90' Yellow_Home - Lennon A.(Nadmierna ostrość)""]",3,2021-08-29,15:00,1.0,1.0,0.0,0.0,Draw,3.35,3.5,2.27,3.5,False,False,False,False,False,False,False,False,2.0,1.0,1.0,36%,64%,12.0,12.0,3.0,2.0,106.0,114.0,40.0,58.0,5.0,5.0,4.0,5.0,11.0,15.0,5.0,5.0,2.0,2.0,19.0,20.0,1.0,2.0,13.0,9.0,4.0,3.0,https://www.flashscore.com/match/rDPjw8H3/#/match-summary/match-summary,2021
premier-league,Tottenham,Watford,"[""29' Yellow_Away - Etebo P.(Podcięcie)"", ""42' Goal_Home - Son Heung-Min"", ""45' Yellow_Home - Kane H.(Podcięcie)"", ""54' Yellow_Away - Sissoko M.(Przytrzymywanie)"", ""61' Yellow_Home - Alli D.(Faul)"", ""85' Yellow_Home - Skipp O.(Podcięcie)"", ""90+4' Yellow_Away - Dennis E.(Podcięcie)""]",3,2021-08-29,15:00,1.0,0.0,1.0,0.0,Home,1.48,4.57,6.8,1.48,False,False,False,False,False,False,False,False,3.0,4.0,-1.0,58%,42%,15.0,9.0,8.0,2.0,122.0,77.0,62.0,34.0,4.0,4.0,3.0,3.0,12.0,8.0,10.0,3.0,2.0,1.0,19.0,25.0,2.0,7.0,8.0,14.0,3.0,3.0,https://www.flashscore.com/match/YeNYUqPq/#/match-summary/match-summary,2021
premier-league,Liverpool,Chelsea,"[""22' Goal_Away - Havertz K.(James R.)"", ""45+3' Red_Card_Away - James R.(Zagranie ręką)"", ""45+3' Yellow_Away - Rudiger A.(Niesportowe zachowanie)"", ""45+5' Goal_Home - Salah M.(Penalty )"", ""45+5' Yellow_Away - Mendy E.(Niesportowe zachowanie)""]",3,2021-08-28,18:30,1.0,1.0,1.0,1.0,Draw,2.55,3.35,3.0,3.35,False,False,False,False,True,False,False,False,1.0,1.0,0.0,66%,34%,24.0,6.0,7.0,3.0,167.0,59.0,110.0,26.0,12.0,1.0,5.0,2.0,5.0,14.0,12.0,3.0,0.0,2.0,16.0,21.0,2.0,6.0,13.0,4.0,0.0,2.0,https://www.flashscore.com/match/M3OfxSW9/#/match-summary/match-summary,2021
premier-league,Aston Villa,Brentford,"[""07' Goal_Away - Toney I.(Jansson P.)"", ""13' Goal_Home - Buendia E.(Ings D.)"", ""50' Yellow_Home - El-Ghazi A.(Faul)"", ""52' Yellow_Away - Toney I.(Faul)"", ""60' Yellow_Away - Norgaard C.(Podcięcie)"", ""61' Yellow_Home - Cash M.(Przytrzymywanie)"", ""72' Yellow_Home - Ings D.(Nadmierna ostrość)"", ""75' Yellow_Away - Janelt V.(Faul)""]",3,2021-08-28,16:00,1.0,1.0,1.0,1.0,Draw,2.1,3.4,3.9,3.4,False,False,True,True,False,False,False,False,5.0,2.0,3.0,46%,54%,7.0,9.0,5.0,2.0,98.0,82.0,46.0,43.0,2.0,1.0,0.0,6.0,16.0,16.0,3.0,2.0,1.0,2.0,18.0,21.0,1.0,4.0,15.0,14.0,3.0,3.0,https://www.flashscore.com/match/noWsuUni/#/match-summary/match-summary,2021
premier-league,Brighton,Everton,"[""41' Goal_Away - Gray D.(Allan)"", ""58' Goal_Away - Calvert-Lewin D.(Penalty )"", ""61' Yellow_Home - Bissouma Y.(Nadmierna ostrość)"", ""62' Yellow_Away - Richarlison(Podcięcie)"", ""83' Yellow_Away - Pickford J.(Niesportowe zachowanie)""]",3,2021-08-28,16:00,0.0,2.0,0.0,1.0,Away,2.3,3.32,3.5,3.5,False,False,False,False,False,False,False,False,3.0,3.0,0.0,66%,34%,14.0,14.0,3.0,5.0,116.0,93.0,50.0,45.0,5.0,4.0,6.0,5.0,9.0,7.0,4.0,5.0,1.0,0.0,17.0,20.0,3.0,3.0,7.0,9.0,1.0,2.0,https://www.flashscore.com/match/0lznvl2c/#/match-summary/match-summary,2021
premier-league,Newcastle,Southampton,"[""30' Yellow_Away - Walker-Peters K.(Podcięcie)"", ""40' Yellow_Home - Schar F.(Podcięcie)"", ""55' Goal_Home - Wilson C.(Murphy J.)"", ""56' Yellow_Away - Djenepo M.(Faul)"", ""74' Goal_Away - Elyounoussi M."", ""79' Yellow_Away - Ward-Prowse J.(Faul)"", ""90+1' Goal_Home - Saint-Maximin A."", ""90+1' Yellow_Home - Saint-Maximin A.(Faul)"", ""90+5' Yellow_Home - Lascelles J.(Podcięcie)"", ""90+6' Goal_Away - Ward-Prowse J.(Penalty )""]",3,2021-08-28,16:00,2.0,2.0,0.0,0.0,Draw,2.52,3.52,2.9,3.52,True,True,False,False,False,False,True,True,6.0,3.0,3.0,36%,64%,10.0,22.0,5.0,6.0,86.0,141.0,32.0,65.0,5.0,7.0,0.0,9.0,5.0,15.0,4.0,4.0,5.0,0.0,13.0,19.0,4.0,3.0,11.0,6.0,3.0,3.0,https://www.flashscore.com/match/UTR2z61M/#/match-summary/match-summary,2021
premier-league,Norwich,Leicester,"[""08' Goal_Away - Vardy J.(Pereira R.)"", ""25' Yellow_Home - Lees Melou P.(Podcięcie)"", ""44' Goal_Home - Pukki T.(Penalty )"", ""69' Yellow_Away - Albrighton M.(Podcięcie)"", ""76' Goal_Away - Albrighton M.(Vardy J.)"", ""80' Var_Home"", ""82' Yellow_Home - Cantwell T.(Niesportowe zachowanie)""]",3,2021-08-28,16:00,1.0,2.0,1.0,1.0,Away,4.05,3.7,1.97,1.97,True,False,False,True,False,False,False,False,5.0,7.0,-2.0,45%,55%,14.0,9.0,4.0,3.0,95.0,87.0,39.0,32.0,6.0,5.0,4.0,1.0,10.0,10.0,9.0,9.0,2.0,2.0,24.0,22.0,1.0,3.0,8.0,9.0,2.0,1.0,https://www.flashscore.com/match/ChH7ZPGS/#/match-summary/match-summary,2021
premier-league,West Ham,Crystal Palace,"[""39' Goal_Home - Fornals P.(Antonio M.)"", ""58' Goal_Away - Gallagher C.(Benteke C.)"", ""68' Goal_Home - Antonio M."", ""70' Goal_Away - Gallagher C."", ""90+1' Yellow_Home - Rice D.(Podcięcie)""]",3,2021-08-28,16:00,2.0,2.0,1.0,0.0,Draw,1.58,4.15,6.6,4.15,True,True,False,False,False,False,False,False,3.0,4.0,-1.0,46%,54%,14.0,9.0,4.0,2.0,116.0,102.0,64.0,46.0,3.0,3.0,7.0,4.0,9.0,11.0,5.0,3.0,1.0,2.0,32.0,18.0,0.0,2.0,10.0,7.0,1.0,0.0,https://www.flashscore.com/match/SIMxU3vj/#/match-summary/match-summary,2021
premier-league,Manchester City,Arsenal,"[""07' Goal_Home - Gundogan I.(Jesus G.)"", ""12' Goal_Home - Torres F."", ""24' Yellow_Away - Cedric(Podcięcie)"", ""28' Yellow_Away - Kolasinac S.(Faul)"", ""35' Red_Card_Away - Xhaka G.(Podcięcie)"", ""43' Goal_Home - Jesus G.(Grealish J.)"", ""53' Goal_Home - Rodri(Torres F.)"", ""67' Yellow_Home - Rodri(Podcięcie)"", ""84' Goal_Home - Torres F.(Mahrez R.)""]",3,2021-08-28,13:30,5.0,0.0,3.0,0.0,Home,1.37,5.25,9.5,1.37,True,True,True,False,False,False,False,False,4.0,4.0,0.0,81%,19%,25.0,1.0,10.0,0.0,135.0,50.0,91.0,14.0,5.0,1.0,10.0,0.0,10.0,6.0,14.0,0.0,1.0,3.0,25.0,12.0,0.0,5.0,5.0,7.0,1.0,2.0,https://www.flashscore.com/match/jwTbynnG/#/match-summary/match-summary,2021
premier-league,West Ham,Leicester,"[""26' Goal_Home - Fornals P.(Benrahma S.)"", ""40' Red_Card_Away - Perez A.(Ciężki faul)"", ""56' Goal_Home - Benrahma S.(Antonio M.)"", ""69' Goal_Away - Tielemans Y."", ""71' Yellow_Away - Pereira R.(Faul)"", ""80' Goal_Home - Antonio M.(Rice D.)"", ""84' Goal_Home - Antonio M.(Coufal V.)""]",2,2021-08-23,21:00,4.0,1.0,1.0,0.0,Home,2.56,3.45,2.9,2.56,True,True,False,False,False,False,False,False,1.0,6.0,-5.0,51%,49%,19.0,5.0,7.0,1.0,126.0,86.0,80.0,21.0,10.0,2.0,2.0,2.0,8.0,10.0,10.0,0.0,2.0,0.0,24.0,15.0,0.0,3.0,8.0,8.0,0.0,1.0,https://www.flashscore.com/match/fiqdHQfp/#/match-summary/match-summary,2021
premier-league,Arsenal,Chelsea,"[""15' Goal_Away - Lukaku R.(James R.)"", ""34' Yellow_Home - Mari P.(Podcięcie)"", ""35' Goal_Away - James R.(Mount M.)"", ""45' Yellow_Home - Holding R.(Podcięcie)"", ""67' Yellow_Home - Lokonga A.S.(Przytrzymywanie)""]",2,2021-08-22,17:30,0.0,2.0,0.0,2.0,Away,4.25,3.7,1.92,1.92,False,False,False,True,False,False,False,False,8.0,2.0,6.0,35%,65%,6.0,22.0,3.0,5.0,90.0,83.0,48.0,59.0,2.0,6.0,1.0,11.0,4.0,15.0,9.0,8.0,5.0,0.0,14.0,22.0,3.0,3.0,10.0,4.0,3.0,0.0,https://www.flashscore.com/match/zRp8Sj3o/#/match-summary/match-summary,2021
premier-league,Southampton,Manchester Utd,"[""30' Own_Home - Fred()"", ""31' Yellow_Away - Fernandes B.(Niesportowe zachowanie)"", ""51' Yellow_Home - Djenepo M.(Przytrzymywanie)"", ""55' Goal_Away - Greenwood M.(Pogba P.)"", ""76' Yellow_Away - Maguire H.(Nadmierna ostrość)"", ""90+1' Yellow_Away - Pogba P.(Podcięcie)"", ""90+2' Yellow_Home - Stephens J.(Nadmierna ostrość)""]",2,2021-08-22,15:00,1.0,1.0,1.0,0.0,Draw,5.9,4.35,1.6,4.35,False,False,False,False,False,False,False,False,2.0,6.0,-4.0,36%,64%,8.0,15.0,3.0,4.0,99.0,105.0,40.0,50.0,4.0,7.0,1.0,4.0,13.0,12.0,7.0,7.0,0.0,2.0,19.0,18.0,3.0,2.0,12.0,10.0,2.0,3.0,https://www.flashscore.com/match/jNvyM6nT/#/match-summary/match-summary,2021
premier-league,Wolves,Tottenham,"[""09' Goal_Away - Alli D.(Penalty )"", ""38' Yellow_Away - Tanganga J.(Nadmierna ostrość)"", ""44' Yellow_Away - Skipp O.(Podcięcie)"", ""57' Yellow_Home - Jimenez R.(Nadmierna ostrość)"", ""85' Yellow_Away - Hojbjerg P.(Nadmierna ostrość)"", ""90+1' Yellow_Away - Kane H.(Niesportowe zachowanie)""]",2,2021-08-22,15:00,0.0,1.0,0.0,1.0,Away,3.25,3.22,2.46,2.46,False,False,False,True,False,False,False,False,6.0,3.0,3.0,58%,42%,25.0,8.0,6.0,6.0,134.0,82.0,90.0,25.0,9.0,0.0,10.0,2.0,7.0,10.0,5.0,4.0,2.0,0.0,28.0,20.0,5.0,6.0,9.0,7.0,1.0,4.0,https://www.flashscore.com/match/Ysr0GpAj/#/match-summary/match-summary,2021
premier-league,Brighton,Watford,"[""10' Goal_Home - Duffy S.(Gross P.)"", ""41' Goal_Home - Maupay N.(Bissouma Y.)"", ""62' Yellow_Home - Webster A.(Faul)"", ""65' Yellow_Home - Duffy S.(Podcięcie)"", ""86' Yellow_Home - Mwepu E.(Podcięcie)"", ""90+1' Yellow_Home - March S.(Opóźnianie gry)""]",2,2021-08-21,18:30,2.0,0.0,2.0,0.0,Home,1.73,3.65,5.8,1.73,False,False,True,False,False,False,False,False,5.0,3.0,2.0,57%,43%,13.0,10.0,3.0,1.0,104.0,85.0,59.0,63.0,5.0,5.0,5.0,4.0,7.0,12.0,7.0,2.0,1.0,1.0,13.0,22.0,1.0,1.0,11.0,6.0,4.0,0.0,https://www.flashscore.com/match/rilGQUXc/#/match-summary/match-summary,2021
premier-league,Aston Villa,Newcastle,"[""41' Yellow_Away - Wilson C.(Faul)"", ""45' Yellow_Away - Hayden I.(Przytrzymywanie)"", ""45+1' Yellow_Home - Luiz D.(Przytrzymywanie)"", ""45+3' Goal_Home - Ings D.(Mings T.)"", ""57' Yellow_Away - Murphy J.(Przytrzymywanie)"", ""62' Goal_Home - El-Ghazi A.(Penalty )"", ""75' Yellow_Home - Nadmierna ostrośćMartinez E.(Nadmierna ostrość)"", ""84' Yellow_Away - Schar F.(Podcięcie)"", ""85' Yellow_Home - Buendia E.(Faul)""]",2,2021-08-21,16:00,2.0,0.0,1.0,0.0,Home,1.84,3.95,4.35,1.84,False,False,False,False,True,False,False,False,4.0,5.0,-1.0,47%,53%,10.0,9.0,2.0,1.0,83.0,73.0,39.0,38.0,7.0,7.0,1.0,1.0,16.0,9.0,3.0,4.0,3.0,2.0,15.0,25.0,1.0,0.0,8.0,18.0,3.0,4.0,https://www.flashscore.com/match/EHqCRAIi/#/match-summary/match-summary,2021
premier-league,Crystal Palace,Brentford,"[""29' Yellow_Home - Andersen J.(Podcięcie)"", ""52' Yellow_Away - Norgaard C.(Podcięcie)"", ""59' Yellow_Home - Benteke C."", ""76' Yellow_Home - Ward J.(Podcięcie)""]",2,2021-08-21,16:00,0.0,0.0,0.0,0.0,Draw,2.7,3.25,2.88,3.25,False,False,False,False,False,False,False,False,4.0,2.0,2.0,53%,47%,7.0,14.0,2.0,3.0,103.0,108.0,37.0,39.0,5.0,7.0,0.0,4.0,10.0,13.0,3.0,5.0,1.0,2.0,32.0,19.0,3.0,2.0,12.0,9.0,3.0,1.0,https://www.flashscore.com/match/MsmKPlm4/#/match-summary/match-summary,2021
premier-league,Leeds,Everton,"[""28' Yellow_Home - Cooper L.(Przytrzymywanie)"", ""30' Goal_Away - Calvert-Lewin D.(Penalty )"", ""37' Yellow_Away - Mina Y.(Niesportowe zachowanie)"", ""37' Yellow_Home - Bamford P.(Niesportowe zachowanie)"", ""41' Goal_Home - Klich M.(Bamford P.)"", ""50' Goal_Away - Gray D.(Doucoure A.)"", ""68' Yellow_Away - Niesportowe zachowanieDigne L.(Niesportowe zachowanie)"", ""72' Goal_Home - Raphinha(Cooper L.)"", ""77' Yellow_Away - Coleman S.(Przytrzymywanie)"", ""82' Yellow_Away - Doucoure A.(Przytrzymywanie)""]",2,2021-08-21,16:00,2.0,2.0,1.0,1.0,Draw,2.16,3.55,3.55,3.55,True,True,False,False,False,True,False,False,1.0,2.0,-1.0,70%,30%,17.0,17.0,4.0,8.0,141.0,71.0,61.0,37.0,6.0,5.0,7.0,4.0,13.0,5.0,8.0,5.0,0.0,0.0,22.0,20.0,6.0,2.0,6.0,13.0,2.0,4.0,https://www.flashscore.com/match/46xPO82A/#/match-summary/match-summary,2021
premier-league,Manchester City,Norwich,"[""07' Own_Home - Krul T.()"", ""16' Var_Home"", ""22' Goal_Home - Grealish J.(Jesus G.)"", ""39' Yellow_Home - Gundogan I.(Podcięcie)"", ""64' Goal_Home - Laporte A."", ""71' Goal_Home - Sterling R.(Jesus G.)"", ""84' Goal_Home - Mahrez R.(Dias R.)""]",2,2021-08-21,16:00,5.0,0.0,2.0,0.0,Home,1.14,11.11,17.0,1.14,True,True,False,False,False,False,False,False,3.0,3.0,0.0,67%,33%,16.0,1.0,4.0,0.0,153.0,31.0,89.0,10.0,5.0,1.0,7.0,0.0,10.0,14.0,6.0,1.0,2.0,3.0,20.0,10.0,0.0,0.0,13.0,7.0,1.0,0.0,https://www.flashscore.com/match/CWuXMnXM/#/match-summary/match-summary,2021
premier-league,Liverpool,Burnley,"[""18' Goal_Home - Diogo Jota(Tsimikas K.)"", ""27' Var_Home"", ""69' Goal_Home - Mane S.(Alexander-Arnold T.)""]",2,2021-08-21,13:30,2.0,0.0,1.0,0.0,Home,1.22,7.25,14.5,1.22,False,False,False,False,False,False,False,False,1.0,2.0,-1.0,67%,33%,27.0,9.0,9.0,3.0,93.0,109.0,59.0,41.0,10.0,5.0,8.0,1.0,16.0,8.0,8.0,4.0,3.0,7.0,21.0,27.0,3.0,7.0,6.0,12.0,,,https://www.flashscore.com/match/I9tTNSHG/#/match-summary/match-summary,2021
premier-league,Tottenham,Manchester City,"[""55' Goal_Home - Son Heung-Min(Bergwijn S.)"", ""66' Yellow_Home - Lucas Moura(Podcięcie)"", ""90+1' Yellow_Away - Grealish J.(Podcięcie)"", ""90+1' Yellow_Home - Sanchez D.(Nadmierna ostrość)""]",1,2021-08-15,17:30,1.0,0.0,0.0,0.0,Home,6.5,4.05,1.6,6.5,False,False,False,False,False,False,False,False,3.0,2.0,1.0,35%,65%,13.0,18.0,3.0,4.0,88.0,146.0,27.0,66.0,5.0,9.0,5.0,5.0,9.0,14.0,3.0,11.0,3.0,1.0,17.0,17.0,4.0,2.0,11.0,8.0,2.0,1.0,https://www.flashscore.com/match/lvfjrsy8/#/match-summary/match-summary,2021
premier-league,Newcastle,West Ham,"[""05' Goal_Home - Wilson C.(Saint-Maximin A.)"", ""18' Goal_Away - Cresswell A.(Fornals P.)"", ""40' Goal_Home - Murphy J.(Ritchie M.)"", ""51' Yellow_Home - Shelvey J.(Podcięcie)"", ""53' Goal_Away - Benrahma S.(Antonio M.)"", ""63' Goal_Away - Soucek T."", ""63' Penalty_Missed_Away -  Antonio M.()"", ""66' Goal_Away - Antonio M.(Benrahma S.)""]",1,2021-08-15,15:00,2.0,4.0,2.0,1.0,Away,3.45,3.5,2.22,2.22,True,True,True,False,False,False,False,False,4.0,1.0,3.0,47%,53%,17.0,18.0,3.0,9.0,93.0,104.0,50.0,60.0,7.0,4.0,7.0,5.0,6.0,5.0,7.0,6.0,1.0,2.0,17.0,21.0,5.0,1.0,4.0,3.0,1.0,0.0,https://www.flashscore.com/match/hC0sp36e/#/match-summary/match-summary,2021
premier-league,Norwich,Liverpool,"[""25' Yellow_Away - Milner J.(Podcięcie)"", ""26' Goal_Away - Diogo Jota(Salah M.)"", ""53' Yellow_Home - Cantwell T.(Podcięcie)"", ""65' Goal_Away - Firmino R.(Salah M.)"", ""74' Goal_Away - Salah M.""]",1,2021-08-14,18:30,0.0,3.0,0.0,1.0,Away,6.8,5.45,1.44,1.44,True,False,False,False,False,False,False,False,3.0,4.0,-1.0,50%,50%,14.0,19.0,3.0,8.0,87.0,111.0,40.0,68.0,8.0,7.0,3.0,4.0,14.0,6.0,3.0,11.0,2.0,0.0,16.0,19.0,5.0,3.0,4.0,14.0,1.0,1.0,https://www.flashscore.com/match/zyjnqNL1/#/match-summary/match-summary,2021
premier-league,Burnley,Brighton,"[""02' Goal_Home - Tarkowski J.(Westwood A.)"", ""09' Yellow_Home - Gudmundsson J.(Podcięcie)"", ""13' Yellow_Home - Tarkowski J.(Uderzenie łokciem)"", ""26' Yellow_Away - Maupay N.(Nadmierna ostrość)"", ""73' Goal_Away - Maupay N.(Moder J.)"", ""78' Goal_Away - Mac Allister A.(Gross P.)""]",1,2021-08-14,16:00,1.0,2.0,1.0,0.0,Away,3.35,3.15,2.45,2.45,True,False,True,False,False,False,False,False,2.0,4.0,-2.0,36%,64%,14.0,14.0,3.0,8.0,81.0,81.0,44.0,42.0,8.0,4.0,3.0,2.0,6.0,11.0,7.0,6.0,1.0,0.0,23.0,24.0,6.0,2.0,10.0,7.0,2.0,1.0,https://www.flashscore.com/match/2T2ahRbF/#/match-summary/match-summary,2021
premier-league,Chelsea,Crystal Palace,"[""27' Goal_Home - Alonso M."", ""40' Goal_Home - Pulisic C."", ""58' Goal_Home - Chalobah T.(Kovacic M.)""]",1,2021-08-14,16:00,3.0,0.0,2.0,0.0,Home,1.37,5.5,7.7,1.37,True,False,False,False,False,False,False,False,3.0,4.0,-1.0,62%,38%,13.0,4.0,6.0,1.0,148.0,50.0,81.0,17.0,5.0,2.0,2.0,1.0,12.0,15.0,5.0,2.0,0.0,1.0,17.0,14.0,1.0,3.0,15.0,11.0,,,https://www.flashscore.com/match/0EL2ioEL/#/match-summary/match-summary,2021
premier-league,Everton,Southampton,"[""22' Goal_Away - Armstrong A.(Adams C.)"", ""30' Yellow_Home - Richarlison(Niesportowe zachowanie)"", ""47' Goal_Home - Richarlison(Townsend A.)"", ""76' Goal_Home - Doucoure A.(Iwobi A.)"", ""76' Yellow_Home - Doucoure A.(Niesportowe zachowanie)"", ""81' Goal_Home - Calvert-Lewin D.(Richarlison)""]",1,2021-08-14,16:00,3.0,1.0,0.0,1.0,Home,2.08,3.4,4.0,2.08,True,True,False,False,True,False,False,False,4.0,1.0,3.0,48%,52%,14.0,6.0,6.0,3.0,78.0,106.0,44.0,44.0,5.0,1.0,3.0,2.0,15.0,13.0,6.0,8.0,0.0,0.0,28.0,27.0,2.0,3.0,13.0,15.0,2.0,0.0,https://www.flashscore.com/match/rwB7j5TR/#/match-summary/match-summary,2021
premier-league,Leicester,Wolves,"[""41' Goal_Home - Vardy J.(Pereira R.)"", ""59' Yellow_Away - Marcal F."", ""76' Yellow_Away - Hoever K.(Nadmierna ostrość)"", ""90+1' Yellow_Home - Vardy J.(Podcięcie)""]",1,2021-08-14,16:00,1.0,0.0,1.0,0.0,Home,1.76,3.85,5.1,1.76,False,False,False,False,False,False,False,False,5.0,7.0,-2.0,56%,44%,9.0,17.0,5.0,3.0,108.0,92.0,33.0,32.0,3.0,7.0,1.0,7.0,14.0,11.0,5.0,4.0,5.0,4.0,26.0,21.0,3.0,4.0,6.0,10.0,1.0,2.0,https://www.flashscore.com/match/pncZoPyq/#/match-summary/match-summary,2021
